"Zone","ParentZone","Locality","State","Postcode","CountryCode","RemoteArea","RemoteAreaFees1","RemoteAreaFees2"
"N01","N01","THE UNIVERSITY OF SYDNEY","NSW","2006","AU","False","",""
"N01","N01","SYDNEY UNIVERSITY","NSW","2006","AU","False","",""
"N01","N01","BROADWAY","NSW","2007","AU","False","",""
"N01","N01","ULTIMO","NSW","2007","AU","False","",""
"N01","N01","CHIPPENDALE","NSW","2008","AU","False","",""
"N01","N01","DARLINGTON","NSW","2008","AU","False","",""
"N01","N01","PYRMONT","NSW","2009","AU","False","",""
"N01","N01","STRAWBERRY HILLS","NSW","2010","AU","False","",""
"N01","N01","DARLINGHURST","NSW","2010","AU","False","",""
"N01","N01","SURRY HILLS","NSW","2010","AU","False","",""
"N01","N01","EAST SYDNEY","NSW","2011","AU","False","",""
"N01","N01","ELIZABETH BAY","NSW","2011","AU","False","",""
"N01","N01","HMAS KUTTABUL","NSW","2011","AU","False","",""
"N01","N01","KINGS CROSS","NSW","2011","AU","False","",""
"N01","N01","POTTS POINT","NSW","2011","AU","False","",""
"N01","N01","RUSHCUTTERS BAY","NSW","2011","AU","False","",""
"N01","N01","WOOLLOOMOOLOO","NSW","2011","AU","False","",""
"N01","N01","STRAWBERRY HILLS","NSW","2012","AU","False","",""
"N01","N01","ALEXANDRIA","NSW","2015","AU","False","",""
"N01","N01","BEACONSFIELD","NSW","2015","AU","False","",""
"N01","N01","EVELEIGH","NSW","2015","AU","False","",""
"N01","N01","REDFERN","NSW","2016","AU","False","",""
"N01","N01","WATERLOO","NSW","2017","AU","False","",""
